uf;cidade;itens;processos;elegiveis_modelagem;sucesso_qtd;insucesso_qtd;deserto_qtd;fracassado_qtd;resultado_final_sucesso_qtd;baixa_comp_qtd;insucesso_ampliado_qtd;propostas_media;propostas_mediana;valor_cotado_medio;valor_cotado_mediano;valor_homologado_medio;valor_homologado_mediano;desconto_pct_medio;desconto_pct_mediano;mediana_ref_preco;desvio_cotado_ref_mediano_pct;me_epp_qtd;regional_qtd;local_qtd;taxa_insucesso_pct;taxa_sucesso_pct;taxa_deserto_pct;taxa_fracassado_pct;taxa_baixa_comp_pct;taxa_insucesso_ampliado_pct;pct_me_epp;pct_regional;pct_local
MG;SAPUCAÍ-MIRIM;468;14;459;446;13;0;13;0;8;17;7.89957264957265;7.0;5557.701453632479;28.174999999999997;4962.9510890134525;15.08;38.05023;34.684128;17.81;62.68950080871582;0;0;0;2.832244008714597;97.1677559912854;0.0;2.832244008714597;1.7094017094017095;3.632478632478633;0.0;0.0;0.0
SP;ORINDIÚVA;770;20;580;567;13;5;8;0;74;84;4.2727272727272725;4.0;2150.739012987013;8.645;2202.852982716049;11.65;37.322838;42.566105;17.81;28.550249099731445;0;0;0;2.2413793103448274;97.75862068965517;0.8620689655172413;1.3793103448275863;9.61038961038961;10.909090909090908;0.0;0.0;0.0
RS;PASSA SETE;755;16;749;736;13;8;5;0;102;114;5.120529801324503;4.0;9296.75484768212;14.95;1433.0151630434782;8.350000000000001;38.41666;39.924812;17.81;-10.724311828613281;196;0;0;1.7356475300400533;98.26435246995995;1.0680907877169559;0.6675567423230975;13.509933774834437;15.099337748344372;25.96026490066225;0.0;0.0
BA;JUSSARI;1001;9;875;862;13;0;13;0;144;157;6.364635364635364;5.0;197.5712987012987;19.62;202.32168213457075;17.295;15.429103;26.742523;17.81;13.363279342651367;0;0;0;1.4857142857142858;98.5142857142857;0.0;1.4857142857142858;14.385614385614387;15.684315684315683;0.0;0.0;0.0
PR;XAMBRÊ;1138;24;1128;1115;13;7;6;0;99;109;4.206502636203866;4.0;1077.9947451669595;168.33;783.0038116591928;100.72;36.21495;35.877357;67.1;70.1837272644043;1023;0;0;1.152482269503546;98.84751773049646;0.6205673758865249;0.5319148936170213;8.699472759226714;9.578207381370826;89.8945518453427;0.0;0.0
BA;CARAVELAS;1762;38;1761;1748;13;0;13;0;1131;1131;2.511918274687855;2.0;95875.31347900112;26.42;82940.44461355836;23.0;7.5348706;0.42730635;17.81;43.34643363952637;0;1648;0;0.7382169222032936;99.26178307779671;0.0;0.7382169222032936;64.18842224744608;64.18842224744608;0.0;93.53007945516458;0.0
PR;DOUTOR ULYSSES;251;4;13;1;12;12;0;0;48;60;6.589641434262949;5.0;725.8156972111553;9.91;504.94055555555553;3.9450000000000003;42.66063;45.465103;17.81;-44.35710144042969;239;0;0;92.3076923076923;7.6923076923076925;92.3076923076923;0.0;19.12350597609562;23.904382470119522;95.2191235059761;0.0;0.0
AM;ENVIRA;75;5;25;13;12;0;12;0;12;12;2.4;3.0;285291.1886666666;72327.54;12807.183846153845;3646.1;1.616002;1.5438643;17.81;17401.234375;0;0;0;48.0;52.0;0.0;48.0;16.0;16.0;0.0;0.0;0.0
SP;RAFARD;176;13;176;164;12;6;6;0;18;27;7.738636363636363;6.0;272.36175795454545;12.015;202.82477256097562;6.99;38.312912;37.520424;17.81;-27.68107795715332;154;0;0;6.8181818181818175;93.18181818181817;3.4090909090909087;3.4090909090909087;10.227272727272728;15.340909090909092;87.5;0.0;0.0
RS;SEGREDO;226;15;226;214;12;5;7;0;125;131;3.8584070796460175;2.0;2086.604203539823;36.334999999999994;1538.75761682243;29.939999999999998;14.274201;1.4938159;17.81;82.67827224731445;0;0;0;5.3097345132743365;94.69026548672566;2.2123893805309733;3.0973451327433628;55.309734513274336;57.9646017699115;0.0;0.0;0.0
RS;SAGRADA FAMÍLIA;299;16;299;287;12;4;8;0;15;23;4.622073578595318;4.0;412.1386956521739;34.9;258.7735714285714;24.8;28.248377;40.08;17.81;89.34911346435547;0;0;0;4.013377926421405;95.9866220735786;1.3377926421404682;2.6755852842809364;5.016722408026756;7.6923076923076925;0.0;0.0;0.0
CE;QUIXERAMOBIM;364;6;364;352;12;0;12;0;2;12;10.546703296703297;10.0;615.6994505494506;23.505;425.2173863636363;13.485;32.689133;35.823105;17.81;31.976417541503906;0;0;0;3.296703296703297;96.7032967032967;0.0;3.296703296703297;0.5494505494505495;3.296703296703297;0.0;0.0;0.0
MT;NOVA MARINGÁ;707;14;574;562;12;1;11;0;115;118;6.826025459688826;6.0;5688.564667609618;55.95;6187.424928825623;30.494999999999997;35.64772;35.538544;17.81;212.87648010253906;0;0;0;2.0905923344947737;97.90940766550523;0.17421602787456447;1.9163763066202089;16.265912305516267;16.69024045261669;0.0;0.0;0.0
SP;NUPORANGA;631;6;631;619;12;7;5;0;63;71;10.966719492868462;8.0;1043.8582549920761;11.523;728.2861915993539;5.7;44.671886;47.611065;17.81;15.889949798583984;0;0;0;1.9017432646592711;98.09825673534073;1.109350237717908;0.7923930269413629;9.984152139461171;11.251980982567353;0.0;0.0;0.0
SC;SÃO JOÃO DO ITAPERIÚ;687;28;687;675;12;2;10;0;336;338;3.861717612809316;3.0;5952.833624454149;58.44;4771.401483555555;45.0;14.009806;11.875161;17.81;213.13868713378906;0;0;0;1.7467248908296942;98.2532751091703;0.2911208151382824;1.455604075691412;48.90829694323144;49.19941775836973;0.0;0.0;0.0
SP;IPEÚNA;1118;25;844;832;12;0;12;0;308;316;5.39087656529517;5.0;5329.926077191413;7.9885;5884.403110697115;3.035;47.109093;51.377026;17.81;-30.188657760620117;65;0;0;1.4218009478672986;98.5781990521327;0.0;1.4218009478672986;27.549194991055455;28.264758497316638;5.813953488372093;0.0;0.0
SP;POPULINA;926;9;849;837;12;10;2;0;47;59;7.542116630669547;5.0;610.6326193304536;39.97085;324.98882795698927;22.7;24.656643;29.091026;17.81;253.1162338256836;0;0;0;1.4134275618374559;98.58657243816255;1.1778563015312131;0.23557126030624262;5.075593952483802;6.371490280777538;0.0;0.0;0.0
SP;LUÍS ANTÔNIO;930;18;930;918;12;2;10;0;286;294;7.831182795698925;6.0;3992.5090560215053;13.425;3204.0335029411767;7.87;37.959126;44.4863;17.81;-19.708029747009277;0;0;0;1.2903225806451613;98.70967741935483;0.21505376344086022;1.0752688172043012;30.752688172043012;31.61290322580645;0.0;0.0;0.0
GO;GOIANÁPOLIS;105;11;105;94;11;1;10;0;4;15;8.361904761904762;9.0;109529.25740285714;37.26;68038.59796170212;38.125;25.605326;26.299545;17.81;200.78607177734375;0;0;0;10.476190476190476;89.52380952380953;0.9523809523809524;9.523809523809524;3.8095238095238098;14.285714285714285;0.0;0.0;0.0
RS;ÁGUA SANTA;109;8;108;97;11;0;11;0;10;17;7.935779816513762;9.0;4517.414770642202;0.0;9864.825154639175;59.0;12.018711;10.379455;17.81;-100.0;0;0;0;10.185185185185185;89.81481481481481;0.0;10.185185185185185;9.174311926605505;15.59633027522936;0.0;0.0;0.0
MG;BONITO DE MINAS;192;8;172;161;11;0;11;0;67;75;4.005208333333333;3.0;0.0;0.0;1281.3323602484472;378.3;;;17.81;-100.0;35;101;0;6.395348837209303;93.6046511627907;0.0;6.395348837209303;34.89583333333333;39.0625;18.229166666666664;52.604166666666664;0.0
SP;MIGUELÓPOLIS;208;9;208;197;11;1;10;0;12;19;7.8076923076923075;8.0;11385.02235576923;36.365;5039.135329949238;13.52;47.041077;48.078358;17.81;104.18304061889648;0;0;0;5.288461538461538;94.71153846153845;0.4807692307692308;4.807692307692308;5.769230769230769;9.134615384615383;0.0;0.0;0.0
SP;MESÓPOLIS;239;4;239;228;11;9;2;0;35;45;4.96234309623431;4.0;176.8652092050209;10.335;142.77015350877193;7.4;22.595865;18.158203;17.81;-40.791690826416016;0;0;0;4.602510460251046;95.39748953974896;3.765690376569038;0.8368200836820083;14.644351464435147;18.828451882845187;0.0;0.0;0.0
RS;ENCANTADO;432;21;283;272;11;0;11;0;147;153;3.7939814814814814;4.0;8331.677037037038;25.115000000000002;10314.864852941175;59.6;16.173681;5.0;17.81;55.44378662109375;179;0;0;3.8869257950530036;96.113074204947;0.0;3.8869257950530036;34.02777777777778;35.41666666666667;41.43518518518518;0.0;0.0
GO;OURO VERDE DE GOIÁS;315;6;309;298;11;9;2;0;133;142;3.250793650793651;3.0;2669.5455552380954;39.98;2165.963092105263;25.285;39.969006;41.737637;17.81;99.12015533447266;0;0;0;3.559870550161812;96.44012944983818;2.912621359223301;0.6472491909385114;42.22222222222222;45.07936507936508;0.0;0.0;0.0
BA;CORONEL JOÃO SÁ;410;18;344;333;11;1;10;0;147;158;5.378048780487805;6.0;42582.70458536585;117.82;25037.323663663665;81.0;14.204244;5.596763;17.81;437.6754608154297;0;0;0;3.1976744186046515;96.80232558139535;0.29069767441860467;2.9069767441860463;35.853658536585364;38.53658536585366;0.0;0.0;0.0
CE;LIMOEIRO DO NORTE;378;19;369;358;11;0;11;0;18;29;10.84920634920635;13.0;3800.1757936507934;74.87;2912.687877094972;54.05;23.83471;21.074059;17.81;258.7872009277344;97;0;0;2.9810298102981028;97.01897018970189;0.0;2.9810298102981028;4.761904761904762;7.671957671957672;25.66137566137566;0.0;0.0
CE;AMONTADA;990;20;781;770;11;0;11;0;14;19;19.373737373737374;22.0;2934.934282828283;145.2;1811.795987012987;31.675;47.556767;50.043503;17.81;697.05224609375;0;0;0;1.4084507042253522;98.59154929577466;0.0;1.4084507042253522;1.4141414141414141;1.9191919191919191;0.0;0.0;0.0
MG;MEDEIROS;849;20;845;834;11;7;4;0;335;342;4.379269729093051;3.0;823.6316096584218;33.49;679.0173261390887;24.92;22.668749;9.261063;17.81;79.44974517822266;404;22;0;1.301775147928994;98.69822485207101;0.8284023668639053;0.4733727810650888;39.45818610129564;40.282685512367486;47.58539458186101;2.5912838633686692;0.0
SP;CONCHAS;901;29;885;874;11;0;11;0;28;37;8.367369589345172;7.0;3975.8812208657046;16.25;2971.6402133867277;8.559999999999999;40.094913;45.236214;17.81;5.895564079284668;132;0;0;1.2429378531073447;98.75706214689266;0.0;1.2429378531073447;3.107658157602664;4.1065482796892345;14.6503884572697;0.0;0.0
BA;ICHU;1078;5;1037;1026;11;0;11;0;11;11;5.653061224489796;5.0;913.3793228200371;0.0;767.8451267056531;13.25;16.152884;10.131788;17.81;-100.0;2;0;0;1.0607521697203472;98.93924783027965;0.0;1.0607521697203472;1.0204081632653061;1.0204081632653061;0.1855287569573284;0.0;0.0
GO;AMERICANO DO BRASIL;1166;19;1114;1103;11;1;10;0;36;41;8.08319039451115;8.0;3576.0786960548885;12.600000000000001;2520.3599502262446;5.94;39.861027;38.321995;17.81;-7.149354457855225;0;0;0;0.9874326750448833;99.01256732495511;0.08976660682226212;0.8976660682226212;3.0874785591766725;3.516295025728988;0.0;0.0;0.0
BA;RIACHÃO DO JACUÍPE;2332;31;2306;2295;11;0;11;0;29;39;21.269725557461406;19.0;1089.5353084476844;51.665000000000006;592.768177037037;37.71;21.045996;24.997097;17.81;105.55867767333984;8;0;0;0.47701647875108416;99.52298352124892;0.0;0.47701647875108416;1.2435677530017153;1.6723842195540308;0.34305317324185247;0.0;0.0
BA;CONCEIÇÃO DO JACUÍPE;45;11;31;21;10;0;10;0;13;13;9.355555555555556;9.0;323451.9317777778;6142.05;300753.22654242424;62936.1217;33.68275;49.998947;17.81;34386.5234375;0;3;0;32.25806451612903;67.74193548387096;0.0;32.25806451612903;28.888888888888886;28.888888888888886;0.0;6.666666666666667;0.0
PR;TAPIRA;69;8;68;58;10;8;2;0;20;28;3.5217391304347827;3.0;7260.817971014493;119.99;7506.750508474577;181.82;14.61366;9.223848;17.81;573.72265625;64;0;0;14.705882352941178;85.29411764705883;11.76470588235294;2.941176470588235;28.985507246376812;40.57971014492754;92.7536231884058;0.0;0.0
CE;BREJO SANTO;113;8;84;74;10;8;2;0;24;33;4.292035398230088;3.0;6159.681681415929;312.49;6133.796756756757;737.5;9.090703;10.0;17.81;1654.5760498046875;68;0;0;11.904761904761903;88.09523809523809;9.523809523809524;2.380952380952381;21.238938053097346;29.20353982300885;60.17699115044248;0.0;0.0
SP;ITAQUAQUECETUBA;89;12;89;79;10;0;10;0;8;12;6.235955056179775;5.0;754.2771910112359;61.3;742.5454430379747;43.0;25.772045;22.355082;17.81;244.18865966796875;56;0;0;11.235955056179774;88.76404494382022;0.0;11.235955056179774;8.98876404494382;13.48314606741573;62.92134831460674;0.0;0.0
PR;BARRACÃO;119;9;119;109;10;10;0;0;109;119;0.9915966386554622;1.0;179.04470588235293;25.37;43.268256880733944;23.0;2.778324;0.0;17.81;42.448062896728516;119;119;0;8.403361344537815;91.59663865546219;8.403361344537815;0.0;91.59663865546219;100.0;100.0;100.0;0.0
GO;APARECIDA DE GOIÂNIA;156;9;156;146;10;0;10;0;3;13;8.128205128205128;7.0;483.2463461538461;22.47;318.64801369863017;12.25;41.801952;45.60514;17.81;26.16507625579834;139;0;0;6.41025641025641;93.58974358974359;0.0;6.41025641025641;1.9230769230769231;8.333333333333332;89.1025641025641;0.0;0.0
MT;FELIZ NATAL;163;9;162;152;10;8;2;0;144;153;1.343558282208589;1.0;79268.53246380368;36.576;31756.908815789473;30.865000000000002;6.005106;0.01622292;17.81;105.36776733398438;0;0;0;6.172839506172839;93.82716049382715;4.938271604938271;1.2345679012345678;88.34355828220859;93.86503067484662;0.0;0.0;0.0
CE;EUSÉBIO;251;33;167;157;10;1;9;0;7;17;10.314741035856574;5.0;34163.31864541833;246.67;14071.352601273884;85.5;29.80455;24.260555;17.81;1269.511474609375;0;0;0;5.9880239520958085;94.01197604790418;0.5988023952095809;5.389221556886228;2.788844621513944;6.772908366533864;0.0;0.0;0.0
RS;MAXIMILIANO DE ALMEIDA;245;13;225;215;10;5;5;0;76;81;4.0;4.0;521.5757510204082;19.73;415.884;8.87;36.125046;37.512806;17.81;10.780460357666016;0;0;0;4.444444444444445;95.55555555555556;2.2222222222222223;2.2222222222222223;31.020408163265305;33.06122448979592;0.0;0.0;0.0
SP;RIBEIRÃO DO SUL;243;10;243;233;10;1;9;0;27;32;6.617283950617284;6.0;669.7163366255144;22.15;455.7984120171674;13.59;35.445126;34.55533;17.81;44.68938064575195;0;0;0;4.11522633744856;95.88477366255144;0.411522633744856;3.7037037037037033;11.11111111111111;13.168724279835391;0.0;0.0;0.0
ES;ECOPORANGA;294;8;291;281;10;0;10;0;40;48;15.77891156462585;19.0;14561.330901360545;176.87;12156.991482206406;133.372;22.50927;25.00031;17.81;893.0937805175781;10;0;0;3.436426116838488;96.56357388316151;0.0;3.436426116838488;13.60544217687075;16.3265306122449;3.4013605442176873;0.0;0.0
SP;VITÓRIA BRASIL;362;19;361;351;10;0;10;0;13;22;5.519337016574585;5.0;8341.149337016575;10.79;6273.650712250712;5.67;40.20053;37.555065;17.81;-3.649635076522827;0;0;0;2.7700831024930745;97.22991689750693;0.0;2.7700831024930745;3.591160220994475;6.077348066298343;0.0;0.0;0.0
TO;ARAGOMINAS;489;6;489;479;10;9;1;0;154;163;2.627811860940695;3.0;346.94253578732105;14.08;32.02216826722338;10.802;25.119589;25.418642;17.81;-13.531723976135254;0;488;0;2.044989775051125;97.95501022494888;1.8404907975460123;0.2044989775051125;31.492842535787318;33.33333333333333;0.0;99.79550102249489;0.0
BA;LAJEDÃO;743;11;688;678;10;0;10;0;390;400;2.2866756393001344;1.0;18753.447014804846;10.5267;8313.50339941003;6.9788;22.158215;2.0293913;17.81;-34.9803466796875;239;158;322;1.4534883720930232;98.54651162790698;0.0;1.4534883720930232;52.48990578734859;53.83580080753701;32.16689098250337;21.265141318977122;43.337819650067296
SC;PRESIDENTE NEREU;720;30;718;708;10;10;0;0;389;399;3.265277777777778;2.0;5732.3519166666665;40.0;4974.8654759887;30.0;12.133171;9.651465;17.81;96.51880645751953;585;0;0;1.392757660167131;98.60724233983287;1.392757660167131;0.0;54.02777777777777;55.41666666666667;81.25;0.0;0.0
SP;PRESIDENTE PRUDENTE;900;7;900;890;10;1;9;0;35;40;14.22;12.0;22326.229783;80.795;12884.803766853931;41.2;29.607246;36.31357;17.81;329.1782684326172;0;0;0;1.1111111111111112;98.88888888888889;0.1111111111111111;1.0;3.888888888888889;4.444444444444445;0.0;0.0;0.0
SP;BADY BASSITT;2201;25;917;907;10;1;9;0;465;470;6.453430258973194;4.0;1664.8048977737392;13.99;1899.2369355377907;11.045;27.456915;15.789474;17.81;1.583113431930542;0;0;0;1.0905125408942202;98.90948745910578;0.10905125408942204;0.9814612868047983;21.12676056338028;21.353930031803724;0.0;0.0;0.0
BA;AMÉLIA RODRIGUES;1395;26;1379;1369;10;1;9;0;61;63;8.853046594982079;8.0;1565.9334390681004;53.9625;1014.9177760409058;44.33;15.916548;5.45809;17.81;122.45928955078125;0;0;0;0.7251631617113851;99.27483683828862;0.0725163161711385;0.6526468455402465;4.372759856630824;4.516129032258064;0.0;0.0;0.0
SP;PRAIA GRANDE;59;12;59;50;9;0;9;0;0;9;10.779661016949152;4.0;17774.875084745763;49.01;18852.535118;47.0231;16.720633;14.565105;17.81;105.18518829345703;53;0;0;15.254237288135593;84.7457627118644;0.0;15.254237288135593;0.0;15.254237288135593;89.83050847457628;0.0;0.0
RS;ERECHIM;63;6;63;54;9;3;6;0;9;14;4.317460317460317;4.0;570.965873015873;6.5;43.38074074074074;4.255;32.571323;34.045086;17.81;-63.5036506652832;0;0;0;14.285714285714285;85.71428571428571;4.761904761904762;9.523809523809524;14.285714285714285;22.22222222222222;0.0;0.0;0.0
BA;SÃO FRANCISCO DO CONDE;101;11;81;72;9;0;9;0;6;12;8.841584158415841;10.0;10476.120392079209;23.1375;5769.422361111112;30.5;20.700813;18.38541;17.81;28.860191345214844;0;0;0;11.11111111111111;88.88888888888889;0.0;11.11111111111111;5.9405940594059405;11.881188118811881;0.0;0.0;0.0
SP;ITAPUÍ;125;10;125;116;9;1;8;0;3;12;5.088;5.0;243.12312;24.69;90.96891982758622;14.8;35.102627;31.159569;17.81;38.629981994628906;108;0;0;7.199999999999999;92.80000000000001;0.8;6.4;2.4;9.6;86.4;0.0;0.0
SP;ITÁPOLIS;143;24;139;130;9;1;8;0;31;39;5.335664335664336;5.0;22540.237509090908;436.66;20607.842923076925;311.35;27.413021;26.387047;17.81;2351.7685546875;83;0;0;6.474820143884892;93.5251798561151;0.7194244604316548;5.755395683453238;21.678321678321677;27.27272727272727;58.04195804195804;0.0;0.0
SP;ILHABELA;257;43;145;136;9;0;9;0;27;33;5.027237354085603;4.0;5775.065138521401;60.0;6656.728164705882;69.735;19.020126;14.001501;17.81;220.6625518798828;0;0;0;6.206896551724138;93.79310344827586;0.0;6.206896551724138;10.505836575875486;12.840466926070038;0.0;0.0;0.0
SP;SANTA CLARA D'OESTE;193;7;193;184;9;7;2;0;31;38;4.772020725388601;5.0;3223.684507772021;25.87;3152.8526847826083;12.25;45.50286;52.31464;17.81;45.25547409057617;0;0;0;4.66321243523316;95.33678756476684;3.6269430051813467;1.0362694300518136;16.06217616580311;19.689119170984455;0.0;0.0;0.0
SP;DOBRADA;240;9;240;231;9;0;9;0;62;69;8.108333333333333;7.0;1736.4775416666666;23.975;795.8377056277056;13.0;48.519505;53.846153;17.81;72.59910202026367;26;0;0;3.75;96.25;0.0;3.75;25.833333333333336;28.749999999999996;10.833333333333334;0.0;0.0
SP;GUARACI;258;14;255;246;9;3;6;0;35;41;5.957364341085271;5.0;688.0119139534883;8.73;624.6021337398374;6.412;20.820215;15.440193;17.81;-29.528635025024414;113;0;0;3.5294117647058822;96.47058823529412;1.1764705882352942;2.3529411764705883;13.565891472868216;15.891472868217054;43.798449612403104;0.0;0.0
PR;ITAMBÉ;306;18;285;276;9;2;7;0;83;92;7.895424836601308;8.0;13159.497091503268;529.25;8722.880869565217;279.0;34.792114;40.451187;17.81;2838.0684814453125;201;0;0;3.1578947368421053;96.84210526315789;0.7017543859649122;2.456140350877193;27.124183006535947;30.065359477124183;65.68627450980392;0.0;0.0
MS;MIRANDA;290;44;285;276;9;3;6;0;153;156;3.972413793103448;2.0;21989.332068965516;317.995;17282.623027536232;121.3;29.784586;35.161022;17.81;1685.4857177734375;125;0;4;3.1578947368421053;96.84210526315789;1.0526315789473684;2.1052631578947367;52.758620689655174;53.79310344827586;43.103448275862064;0.0;1.3793103448275863
RS;BARRA DO GUARITA;292;17;292;283;9;5;4;0;78;83;3.8698630136986303;4.0;1776.8067808219178;23.165;1498.3830035335689;12.5;40.089302;39.698494;17.81;29.18286895751953;0;0;0;3.0821917808219177;96.91780821917808;1.7123287671232876;1.36986301369863;26.71232876712329;28.424657534246577;0.0;0.0;0.0
SP;MONÇÕES;326;11;322;313;9;4;5;0;20;25;9.190184049079754;8.0;1084.7643865030675;0.0;798.9569968051119;2.0;26.02846;29.347443;17.81;-100.0;0;0;0;2.7950310559006213;97.20496894409938;1.2422360248447204;1.5527950310559007;6.134969325153374;7.668711656441718;0.0;0.0;0.0
BA;QUEIMADAS;474;51;434;425;9;3;6;0;26;35;8.58860759493671;9.0;12477.034599156117;0.0;88905.63985882352;154.76;0.66628295;0.33670035;17.81;-100.0;0;0;0;2.0737327188940093;97.92626728110599;0.6912442396313364;1.3824884792626728;5.485232067510549;7.383966244725738;0.0;0.0;0.0
MS;CORGUINHO;505;7;505;496;9;3;6;0;42;47;5.0574257425742575;4.0;31.748166534653464;12.0;21.512865725806453;8.5;26.40303;20.512928;17.81;-32.62212371826172;497;0;0;1.782178217821782;98.21782178217822;0.594059405940594;1.188118811881188;8.316831683168317;9.306930693069306;98.41584158415841;0.0;0.0
SP;SERRANA;616;53;613;604;9;2;7;0;44;49;7.560064935064935;7.0;25093.18929594156;35.260000000000005;19425.87922731788;27.475;22.213493;14.590971;17.81;92.05502319335938;19;0;0;1.468189233278956;98.53181076672104;0.3262642740619902;1.1419249592169658;7.142857142857142;7.954545454545454;3.0844155844155843;0.0;0.0
PR;TUNEIRAS DO OESTE;633;23;627;618;9;1;8;0;188;191;3.515007898894155;4.0;22848.848142180093;19.83;16962.840257281554;17.009999999999998;17.055685;8.877817;17.81;23.08603286743164;613;97;519;1.4354066985645932;98.56459330143541;0.1594896331738437;1.2759170653907497;29.6998420221169;30.173775671406005;96.84044233807268;15.323854660347552;81.99052132701422
PR;RONCADOR;860;55;843;834;9;2;7;0;217;219;4.1104651162790695;3.0;6366.467255813954;32.245000000000005;5141.574765107914;22.0;27.226034;24.517008;17.81;82.53789901733398;2;213;11;1.0676156583629894;98.93238434163702;0.2372479240806643;0.8303677342823249;25.232558139534884;25.465116279069765;0.23255813953488372;24.767441860465116;1.2790697674418605
PR;DIAMANTE DO SUL;853;22;852;843;9;3;6;0;341;346;3.2672919109026966;3.0;10400.423012895662;14.59;7815.874961447213;12.0;22.944927;18.472906;17.81;-18.079730987548828;801;472;0;1.056338028169014;98.94366197183099;0.35211267605633806;0.7042253521126761;39.976553341148886;40.56271981242673;93.90386869871044;55.33411488862837;0.0
PR;CAMPO BONITO;1674;26;1031;1022;9;4;5;0;104;109;2.3649940262843487;3.0;267.47076081242534;26.27;296.9134083170254;25.0;22.644543;20.21286;17.81;47.50140380859375;1150;1360;0;0.8729388942774006;99.1270611057226;0.38797284190106696;0.4849660523763337;6.212664277180406;6.511350059737156;68.69772998805257;81.24253285543608;0.0
CE;IRAUÇUBA;1490;52;1389;1380;9;0;9;0;21;30;11.7503355704698;11.0;9442.811463087248;21.064999999999998;7758.214315209911;15.0;24.024036;20.572916;17.81;26.333520889282227;0;0;0;0.6479481641468683;99.35205183585313;0.0;0.6479481641468683;1.4093959731543624;2.013422818791946;0.0;0.0;0.0
MG;LEOPOLDINA;24;8;23;15;8;0;8;0;8;10;4.333333333333333;3.0;111300.0;14360.5;88248.18733333334;12337.0;10.328172;10.0;17.81;80531.66796875;2;2;0;34.78260869565217;65.21739130434783;0.0;34.78260869565217;33.33333333333333;41.66666666666667;8.333333333333332;8.333333333333332;0.0
GO;PANAMÁ;24;2;24;16;8;0;8;0;7;9;3.75;4.0;12445.017083333332;7.58;13999.07125;8.785;13.449725;11.9654;17.81;-57.439640045166016;0;0;0;33.33333333333333;66.66666666666666;0.0;33.33333333333333;29.166666666666668;37.5;0.0;0.0;0.0
SP;SANTÓPOLIS DO AGUAPEÍ;44;2;44;36;8;2;6;0;4;11;7.954545454545454;7.0;3395.208181818182;2279.385;1956.356388888889;1317.5;30.132896;27.835968;17.81;12698.34326171875;0;0;0;18.181818181818183;81.81818181818183;4.545454545454546;13.636363636363635;9.090909090909092;25.0;0.0;0.0;0.0
CE;TAMBORIL;93;9;89;81;8;1;7;0;7;8;22.419354838709676;13.0;63964.58118279571;34.67;2140.4261320987657;13.7;22.931368;23.577696;17.81;97.92251586914062;0;0;0;8.98876404494382;91.01123595505618;1.1235955056179776;7.865168539325842;7.526881720430108;8.60215053763441;0.0;0.0;0.0
PR;TERRA RICA;177;5;177;169;8;4;4;0;151;155;2.056497175141243;2.0;366.01706214689267;15.86;305.6585798816568;8.99;28.575901;31.878778;17.81;1.572150468826294;177;0;0;4.519774011299435;95.48022598870057;2.2598870056497176;2.2598870056497176;85.31073446327684;87.57062146892656;100.0;0.0;0.0
ES;IBITIRAMA;279;9;275;267;8;5;3;0;28;33;5.114695340501792;4.0;59811.43856630824;20.0;33426.93216779026;13.02;26.240852;28.230865;17.81;23.52610969543457;193;0;0;2.909090909090909;97.0909090909091;1.8181818181818181;1.090909090909091;10.03584229390681;11.827956989247312;69.17562724014337;0.0;0.0
GO;SILVÂNIA;349;10;346;338;8;0;8;0;28;33;10.736389684813753;10.0;1482.6705730659028;12.68;412.91771597633135;6.09;44.99968;48.345776;17.81;-14.149353981018066;0;0;0;2.312138728323699;97.6878612716763;0.0;2.312138728323699;8.022922636103152;9.455587392550143;0.0;0.0;0.0
CE;CAPISTRANO;630;18;360;352;8;0;8;0;15;15;11.812698412698413;4.0;5453.0907777777775;23.560000000000002;6070.484034090909;7.81;51.896935;56.5532;17.81;32.902862548828125;41;0;0;2.2222222222222223;97.77777777777777;0.0;2.2222222222222223;2.380952380952381;2.380952380952381;6.507936507936509;0.0;0.0
SP;AURIFLAMA;368;21;365;357;8;0;8;0;42;49;5.807065217391305;6.0;11981.351935869567;20.46;6004.373032212885;10.45;40.75333;40.405117;17.81;25.40707492828369;0;0;0;2.191780821917808;97.80821917808218;0.0;2.191780821917808;11.41304347826087;13.31521739130435;0.0;0.0;0.0
BA;URUÇUCA;483;19;384;376;8;0;8;0;21;29;8.064182194616977;8.0;18052.073436853003;7.85;15531.950760106383;4.945;31.17584;31.809559;17.81;-21.59624481201172;0;0;0;2.083333333333333;97.91666666666666;0.0;2.083333333333333;4.3478260869565215;6.004140786749482;0.0;0.0;0.0
SP;RIBEIRA;443;9;434;426;8;2;6;0;15;18;9.167042889390519;9.0;5906.999638826185;5.79;4909.64930913349;2.49;55.194378;59.933773;17.81;8.5;0;0;0;1.8433179723502304;98.15668202764977;0.4608294930875576;1.3824884792626728;3.3860045146726865;4.063205417607223;0.0;0.0;0.0
GO;EDEALINA;757;5;757;749;8;1;7;0;32;34;7.221928665785997;7.0;7458.098483751651;18.8467;5752.91574259012;9.0;35.84695;31.654676;17.81;11.135878562927246;0;0;0;1.0568031704095113;98.94319682959049;0.13210039630118892;0.9247027741083224;4.227212681638045;4.491413474240423;0.0;0.0;0.0
BA;SÃO DESIDÉRIO;944;23;923;915;8;4;4;0;7;14;19.31885593220339;26.0;4078.2109067796614;50.385000000000005;1302.70278;39.9;17.21585;9.193273;17.81;50.757999420166016;0;128;0;0.8667388949079089;99.1332611050921;0.43336944745395445;0.43336944745395445;0.7415254237288136;1.4830508474576272;0.0;13.559322033898304;0.0
